,id,Type,Player,href,decklist,record,date
3,4849643,Murktide Regent,bobthedog,/deck/visual/4849643?fullscreen=true,"2 Archmage's Charm
4 Consider
4 Counterspell
4 Dragon's Rage Channeler
4 Expressive Iteration
1 Fiery Islet
2 Flooded Strand
4 Ledger Shredder
3 Lightning Bolt
4 Mishra's Bauble
2 Misty Rainforest
2 Murktide Regent
1 Otawara, Soaring City
2 Polluted Delta
4 Ragavan, Nimble Pilferer
1 Scalding Tarn
3 Snow-Covered Island
1 Spell Pierce
4 Spirebluff Canal
3 Steam Vents
4 Unholy Heat
1 Unlicensed Hearse

1 Blood Moon
2 Dress Down
2 Engineered Explosives
1 Flusterstorm
1 Fury
1 Hurkyl's Recall
1 Jace, the Mind Sculptor
2 Mystical Dispute
2 Relic of Progenitus
2 Unlicensed Hearse
",4, 2022-05-28
4,4849645,Rakdos Midrange,Sprouts,/deck/visual/4849645?fullscreen=true,"1 Agadeem's Awakening
3 Blackcleave Cliffs
2 Blood Crypt
3 Blood Moon
4 Bloodstained Mire
3 Dauthi Voidwalker
3 Fable of the Mirror-Breaker
2 Feign Death
4 Fury
4 Grief
1 Kroxa, Titan of Death's Hunger
2 Lightning Bolt
1 Malakir Rebirth
1 Mountain
1 Night's Whisper
4 Polluted Delta
4 Ragavan, Nimble Pilferer
2 Seasoned Pyromancer
3 Swamp
1 Takenuma, Abandoned Mire
3 Terminate
3 Thoughtseize
1 Undying Evil
4 Undying Malice

2 Chalice of the Void
3 Engineered Explosives
2 Ingot Chewer
1 Kolaghan's Command
2 Leyline of the Void
1 Liliana of the Veil
1 Magus of the Moon
2 Tourach, Dread Cantor
1 Unlicensed Hearse
",5, 2022-05-28
5,4849646,WUBRG,ShutoShotokan,/deck/visual/4849646?fullscreen=true,"3 Adeline, Resplendent Cathar
4 Aether Vial
4 Cavern of Souls
4 Champion of the Parish
3 Charming Prince
2 Extraction Specialist
4 Horizon Canopy
1 Judith, the Scourge Diva
4 Meddling Mage
4 Noble Hierarch
2 Plains
4 Pyre of Heroes
4 Reflector Mage
4 Secluded Courtyard
1 Silent Clearing
4 Thalia's Lieutenant
3 Thalia, Guardian of Thraben
4 Unclaimed Territory
1 Yawgmoth, Thran Physician

1 Cathar Commando
1 Dawnbringer Cleric
1 Deputy of Detention
1 Drannith Magistrate
2 Graveyard Trespasser
1 Lavinia, Azorius Renegade
2 Magus of the Moon
1 Masked Vandal
1 Outland Liberator
3 Sanctifier en-Vec
1 Whirler Rogue
",6, 2022-05-28
6,4849647,Hammer Time,HappySandwich,/deck/visual/4849647?fullscreen=true,"2 Arid Mesa
2 Blacksmith's Skill
4 Colossus Hammer
4 Esper Sentinel
1 Gingerbrute
2 Giver of Runes
2 Hallowed Fountain
3 Inkmoth Nexus
1 Kaldra Compleat
2 Marsh Flats
4 Ornithopter
3 Plains
4 Puresteel Paladin
3 Seachrome Coast
1 Shadowspear
4 Sigarda's Aid
1 Silent Clearing
2 Spell Pierce
3 Springleaf Drum
1 Steelshaper's Gift
4 Stoneforge Mystic
1 The Reality Chip
4 Urza's Saga
2 Windswept Heath

3 Hushbringer
2 Lavinia, Azorius Renegade
3 Mana Leak
2 March of Otherworldly Light
1 Meddling Mage
2 Path to Exile
1 Pithing Needle
1 Relic of Progenitus
",7, 2022-05-28
7,4849648,WURG,Valident,/deck/visual/4849648?fullscreen=true,"4 Archmage's Charm
1 Azorius Chancery
1 Breeding Pool
1 Castle Vantress
4 Counterspell
2 Dress Down
1 Eiganjo, Seat of the Empire
1 Emrakul, the Promised End
4 Flooded Strand
4 Frantic Inventory
1 Hall of Storm Giants
2 Hallowed Fountain
3 Island
2 Memory Deluge
2 Misty Rainforest
3 Mystic Gate
1 Otawara, Soaring City
1 Plains
2 Polluted Delta
4 Prismatic Ending
1 Raugrin Triome
3 Snapcaster Mage
2 Solitude
1 Steam Vents
2 Supreme Verdict
1 Teferi, Hero of Dominaria
3 Teferi, Time Raveler
3 Unholy Heat

2 Chalice of the Void
2 Dovin's Veto
1 Dress Down
1 Fracturing Gust
2 Hallowed Moonlight
2 Mystical Dispute
2 Spreading Seas
1 Supreme Verdict
2 Veil of Summer
",8, 2022-05-28
8,4849649,Murktide Regent,TSPJendrek,/deck/visual/4849649?fullscreen=true,"2 Archmage's Charm
4 Consider
4 Counterspell
4 Expressive Iteration
1 Fiery Islet
2 Flooded Strand
2 Jace, the Mind Sculptor
4 Ledger Shredder
3 Lightning Bolt
4 Mishra's Bauble
1 Misty Rainforest
3 Murktide Regent
1 Otawara, Soaring City
2 Polluted Delta
4 Ragavan, Nimble Pilferer
2 Scalding Tarn
2 Snapcaster Mage
3 Snow-Covered Island
1 Spell Pierce
4 Spirebluff Canal
3 Steam Vents
4 Unholy Heat

1 Archmage's Charm
2 Blood Moon
2 Dress Down
1 Engineered Explosives
2 Flusterstorm
1 Fury
1 Hurkyl's Recall
2 Mystical Dispute
1 Spell Pierce
1 Spell Snare
1 Unlicensed Hearse
",9, 2022-05-28
9,4849650,Affinity,Souze6,/deck/visual/4849650?fullscreen=true,"1 Aether Spellbomb
1 Cliffhaven Kitesail
4 Cranial Plating
4 Darksteel Citadel
4 Frogmite
1 Island
4 Memnite
4 Mistvault Bridge
2 Myr Enforcer
4 Ornithopter
1 Pithing Needle
2 Razortide Bridge
1 Relic of Progenitus
2 Sai, Master Thopterist
1 Shadowspear
4 Sojourner's Companion
4 Springleaf Drum
4 Thought Monitor
4 Thoughtcast
3 Treasure Vault
4 Urza's Saga
1 Welding Jar

3 Damping Sphere
1 Etched Champion
2 Hurkyl's Recall
3 Metallic Rebuke
3 Tormod's Crypt
3 Torpor Orb
",10, 2022-05-28
10,4849651,Mono-Blue Tron,shoktroopa,/deck/visual/4849651?fullscreen=true,"1 Academy Ruins
1 Blast Zone
1 Chalice of the Void
1 Clearwater Pathway
3 Condescend
1 Cyclonic Rift
2 Dismember
1 Engineered Explosives
4 Expedition Map
1 Gemstone Caverns
1 Hall of Storm Giants
4 Island
2 Karn, the Great Creator
2 Mindslaver
1 Oboro, Palace in the Clouds
1 Otawara, Soaring City
1 Relic of Progenitus
3 Remand
3 Repeal
2 Shark Typhoon
2 Snapcaster Mage
1 Sundering Titan
2 Talisman of Dominance
1 Test of Talents
3 Thirst for Knowledge
1 Trinket Mage
1 Ugin, the Spirit Dragon
4 Urza's Mine
4 Urza's Power Plant
4 Urza's Tower
1 Walking Ballista

1 Annul
1 Chalice of the Void
1 Dismember
1 Engineered Explosives
1 Ensnaring Bridge
1 Liquimetal Coating
1 Mindslaver
1 Relic of Progenitus
3 Spreading Seas
2 Squelch
1 Test of Talents
1 Walking Ballista
",11, 2022-05-28
11,4849652,Murktide Regent,SoulStrong,/deck/visual/4849652?fullscreen=true,"3 Archmage's Charm
4 Consider
4 Counterspell
3 Dragon's Rage Channeler
4 Expressive Iteration
1 Fiery Islet
4 Ledger Shredder
3 Lightning Bolt
4 Mishra's Bauble
2 Misty Rainforest
3 Murktide Regent
1 Otawara, Soaring City
4 Ragavan, Nimble Pilferer
4 Scalding Tarn
3 Snow-Covered Island
1 Spell Pierce
4 Spirebluff Canal
3 Steam Vents
4 Unholy Heat
1 Unlicensed Hearse

1 Blood Moon
2 Dress Down
1 Engineered Explosives
2 Flusterstorm
1 Fury
1 Jace, the Mind Sculptor
2 Mystical Dispute
1 Relic of Progenitus
2 Subtlety
2 Unlicensed Hearse
",12, 2022-05-28
12,4849653,Azorius Control,WaToO,/deck/visual/4849653?fullscreen=true,"4 Archmage's Charm
2 Castle Vantress
1 Celestial Colonnade
4 Counterspell
2 Dress Down
2 Fire/Ice
4 Flooded Strand
1 Hall of Storm Giants
2 Hallowed Fountain
3 Island
2 Memory Deluge
2 Misty Rainforest
3 Mystic Gate
4 Opt
1 Otawara, Soaring City
1 Plains
1 Polluted Delta
4 Prismatic Ending
1 Raugrin Triome
1 Scalding Tarn
3 Snapcaster Mage
2 Solitude
1 Steam Vents
2 Supreme Verdict
2 Teferi, Hero of Dominaria
3 Teferi, Time Raveler
2 The Wandering Emperor

1 Celestial Purge
2 Chalice of the Void
2 Dovin's Veto
2 Mystical Dispute
3 Soul-Guide Lantern
2 Spreading Seas
1 Stony Silence
1 Summary Dismissal
1 Supreme Verdict
",13, 2022-05-28
13,4849654,Amulet Titan,Turn1Vial,/deck/visual/4849654?fullscreen=true,"4 Amulet of Vigor
4 Arboreal Grazer
1 Azusa, Lost but Seeking
1 Bojuka Bog
1 Boros Garrison
2 Boseiju, Who Endures
2 Castle Garenbrig
3 Cavern of Souls
2 Cultivator Colossus
4 Dryad of the Ilysian Grove
1 Expedition Map
2 Explore
3 Forest
2 Gruul Turf
4 Primeval Titan
1 Radiant Fountain
2 Selesnya Sanctuary
4 Simic Growth Chamber
1 Slayers' Stronghold
4 Summoner's Pact
1 Sunhome, Fortress of the Legion
2 Tolaria West
2 Turntimber Symbiosis
4 Urza's Saga
2 Valakut, the Molten Pinnacle
1 Vesuva

1 Boseiju, Who Endures
1 Emrakul, the Promised End
3 Endurance
2 Engineered Explosives
2 Firespout
3 Force of Vigor
1 Relic of Progenitus
2 Tireless Tracker
",14, 2022-05-28
14,4849655,4c Living End,scipios,/deck/visual/4849655?fullscreen=true,"4 Architects of Will
2 Botanical Sanctum
2 Breeding Pool
1 Colossal Skyturtle
4 Curator of Mysteries
2 Endurance
4 Force of Negation
1 Forest
4 Grief
1 Island
3 Living End
4 Misty Rainforest
2 Otawara, Soaring City
1 Scalding Tarn
4 Shardless Agent
2 Spirebluff Canal
2 Steam Vents
4 Street Wraith
4 Striped Riverwinder
1 Sunken Ruins
4 Violent Outburst
3 Waker of Waves
1 Wooded Foothills

2 Brazen Borrower
1 Endurance
2 Force of Vigor
2 Foundation Breaker
3 Leyline of Sanctity
2 Mystical Dispute
3 Subtlety
",15, 2022-05-28
15,4849656,Murktide Regent,Do0mSwitch,/deck/visual/4849656?fullscreen=true,"1 Blood Moon
4 Consider
4 Counterspell
4 Dragon's Rage Channeler
4 Expressive Iteration
1 Fiery Islet
2 Flooded Strand
2 Fury
3 Island
4 Ledger Shredder
2 Lightning Bolt
4 Mishra's Bauble
2 Misty Rainforest
2 Murktide Regent
1 Otawara, Soaring City
2 Polluted Delta
4 Ragavan, Nimble Pilferer
1 Scalding Tarn
2 Spell Pierce
4 Spirebluff Canal
3 Steam Vents
4 Unholy Heat

1 Blood Moon
3 Dress Down
2 Engineered Explosives
2 Flusterstorm
2 Jace, the Mind Sculptor
2 Mystical Dispute
3 Soul-Guide Lantern
",16, 2022-05-28
16,4849657,Jeskai Control,Chaughey,/deck/visual/4849657?fullscreen=true,"4 Archmage's Charm
1 Batterskull
1 Celestial Colonnade
4 Counterspell
4 Expressive Iteration
4 Flooded Strand
1 Glacial Fortress
1 Hall of Storm Giants
2 Hallowed Fountain
3 Island
1 Kaldra Compleat
4 Lightning Bolt
2 Misty Rainforest
1 Otawara, Soaring City
4 Prismatic Ending
2 Ragavan, Nimble Pilferer
1 Raugrin Triome
4 Scalding Tarn
3 Snapcaster Mage
3 Solitude
2 Steam Vents
4 Stoneforge Mystic
1 Sulfur Falls
3 Teferi, Time Raveler

3 Alpine Moon
1 Chalice of the Void
1 Dress Down
3 Flusterstorm
2 Kataki, War's Wage
1 Mystical Dispute
3 Subtlety
1 Supreme Verdict
",17, 2022-05-28
17,4849658,4c Blink,Martin_Dominguez,/deck/visual/4849658?fullscreen=true,"4 Abundant Growth
1 Boseiju, Who Endures
1 Breeding Pool
4 Counterspell
2 Dress Down
2 Eladamri's Call
2 Endurance
2 Ephemerate
4 Expressive Iteration
4 Flooded Strand
2 Fury
1 Hallowed Fountain
3 Ice-Fang Coatl
1 Ketria Triome
2 Lightning Bolt
2 March of Otherworldly Light
4 Misty Rainforest
4 Omnath, Locus of Creation
4 Prismatic Ending
1 Raugrin Triome
1 Sacred Foundry
2 Snow-Covered Forest
2 Snow-Covered Island
1 Snow-Covered Plains
4 Solitude
1 Steam Vents
1 Stomping Ground
4 Teferi, Time Raveler
1 Temple Garden
2 The Wandering Emperor
4 Windswept Heath
3 Wooded Foothills
4 Wrenn and Six

1 Aether Gust
2 Chalice of the Void
2 Dovin's Veto
1 Emrakul, the Promised End
2 Endurance
2 Flusterstorm
2 Force of Vigor
2 Relic of Progenitus
1 Yorion, Sky Nomad
",18, 2022-05-28
18,4849659,Hammer Time,CrusherBotBG,/deck/visual/4849659?fullscreen=true,"4 Colossus Hammer
1 Cranial Plating
1 Eiganjo, Seat of the Empire
4 Esper Sentinel
3 Inkmoth Nexus
4 Memnite
1 Nettlecyst
4 Ornithopter
2 Paradise Mantle
4 Puresteel Paladin
1 Shadowspear
4 Sigarda's Aid
4 Silent Clearing
10 Snow-Covered Plains
4 Steelshaper's Gift
4 Stoneforge Mystic
1 Sword of Fire and Ice
4 Urza's Saga

3 Defense Grid
2 Drannith Magistrate
2 March of Otherworldly Light
1 Mortarpod
2 On Thin Ice
1 Pithing Needle
3 Rest in Peace
1 Sword of War and Peace
",19, 2022-05-28
19,4849660,Grinding Station,YungDingo,/deck/visual/4849660?fullscreen=true,"1 Aether Spellbomb
2 Arid Mesa
4 Emry, Lurker of the Loch
1 Engineered Explosives
4 Expressive Iteration
2 Flooded Strand
3 Grinding Station
1 Hallowed Fountain
1 Island
3 Ledger Shredder
1 Lightning Bolt
4 Mishra's Bauble
1 Mountain
3 Mox Amber
1 Otawara, Soaring City
4 Ragavan, Nimble Pilferer
4 Scalding Tarn
1 Shadowspear
2 Spirebluff Canal
1 Springleaf Drum
3 Steam Vents
1 Thassa's Oracle
4 Underworld Breach
3 Unholy Heat
4 Urza's Saga
1 Urza, Lord High Artificer

2 Alpine Moon
1 Engineered Explosives
2 Flusterstorm
1 Jace, the Mind Sculptor
2 Lightning Bolt
2 Mystical Dispute
1 Pithing Needle
1 Pyrite Spellbomb
2 Tormod's Crypt
1 Urza, Lord High Artificer
",20, 2022-05-28
20,4849661,Ad Nauseam,Selami,/deck/visual/4849661?fullscreen=true,"3 Ad Nauseam
1 An Offer You Can't Refuse
4 Angel's Grace
3 City of Brass
3 Clearwater Pathway
4 Darkslick Shores
4 Gemstone Mine
1 Intervention Pact
4 Lotus Bloom
1 Otawara, Soaring City
4 Pact of Negation
3 Pentad Prism
1 Phyrexian Unlife
1 Plains
4 Profane Tutor
3 Seachrome Coast
2 Serum Visions
4 Sleight of Hand
4 Spoils of the Vault
1 Swamp
4 Thassa's Oracle
1 Thoughtseize

1 Fracture
3 Leyline of Sanctity
4 Prismatic Ending
1 Slaughter Pact
2 Spell Pierce
1 Sphinx of the Final Word
3 Thoughtseize
",21, 2022-05-28
21,4849662,Dimir Control,FerMTG,/deck/visual/4849662?fullscreen=true,"4 Archon of Cruelty
4 Consider
4 Counterspell
3 Darkslick Shores
4 Fatal Push
2 Island
4 Jace, Vryn's Prodigy
4 Ledger Shredder
4 Mishra's Bauble
1 Otawara, Soaring City
4 Persist
4 Polluted Delta
4 Scalding Tarn
1 Sunken Ruins
1 Swamp
4 Tainted Indulgence
1 Takenuma, Abandoned Mire
4 Thoughtseize
3 Watery Grave

1 Brazen Borrower
1 Dress Down
1 Engineered Explosives
2 Flusterstorm
1 Jace, the Mind Sculptor
1 Murderous Cut
2 Mystical Dispute
1 Nihil Spellbomb
2 Subtlety
2 Tourach, Dread Cantor
1 Unlicensed Hearse
",22, 2022-05-28
22,4849663,Asmo Food,FlSHT0PH,/deck/visual/4849663?fullscreen=true,"4 Academy Manufactor
1 Aether Spellbomb
4 Asmoranomardicadaistinaculdacar
2 Darkslick Shores
4 Emry, Lurker of the Loch
1 Godless Shrine
1 Hallowed Fountain
4 Ledger Shredder
1 Marsh Flats
4 Mishra's Bauble
1 Nihil Spellbomb
1 Otawara, Soaring City
4 Ovalchase Daredevil
4 Polluted Delta
1 Shadowspear
1 Snow-Covered Island
1 Snow-Covered Swamp
1 Springleaf Drum
4 The Underworld Cookbook
4 Time Sieve
4 Unearth
4 Urza's Saga
4 Watery Grave

3 Bone Shards
1 Jegantha, the Wellspring
1 Pithing Needle
4 Prismatic Ending
1 Soul-Guide Lantern
2 Teferi, Time Raveler
3 Thoughtseize
",23, 2022-05-28
23,4849664,4c Blink,katoriarch123,/deck/visual/4849664?fullscreen=true,"4 Abundant Growth
2 Boseiju, Who Endures
1 Breeding Pool
4 Counterspell
1 Ephemerate
4 Expressive Iteration
4 Flooded Strand
1 Fury
1 Hallowed Fountain
4 Ice-Fang Coatl
1 Ketria Triome
4 Lightning Bolt
4 Misty Rainforest
4 Omnath, Locus of Creation
4 Prismatic Ending
1 Raugrin Triome
1 Sacred Foundry
2 Scalding Tarn
1 Snow-Covered Forest
2 Snow-Covered Island
1 Snow-Covered Plains
1 Sokenzan, Crucible of Defiance
4 Solitude
1 Spell Pierce
4 Spreading Seas
1 Steam Vents
1 Stomping Ground
2 Teferi, Hero of Dominaria
4 Teferi, Time Raveler
1 Temple Garden
1 Unholy Heat
4 Windswept Heath
1 Wooded Foothills
4 Wrenn and Six

1 Aether Gust
3 Dovin's Veto
1 Emrakul, the Promised End
2 Relic of Progenitus
2 Supreme Verdict
1 Unholy Heat
3 Veil of Summer
1 Wear/Tear
1 Yorion, Sky Nomad
",24, 2022-05-28
24,4849665,Elementals,onebigpin_,/deck/visual/4849665?fullscreen=true,"4 Abundant Growth
2 Boseiju, Who Endures
1 Breeding Pool
2 Cavern of Souls
4 Eladamri's Call
2 Endurance
3 Ephemerate
4 Flooded Strand
3 Fury
1 Hallowed Fountain
2 Ice-Fang Coatl
1 Ketria Triome
2 Lightning Bolt
4 Misty Rainforest
2 Oath of Nissa
1 Obsidian Charmaw
4 Omnath, Locus of Creation
4 Prismatic Ending
1 Raugrin Triome
4 Risen Reef
1 Sacred Foundry
2 Snow-Covered Forest
1 Snow-Covered Island
2 Snow-Covered Plains
4 Solitude
1 Steam Vents
1 Stomping Ground
4 Teferi, Time Raveler
1 Temple Garden
1 Titania, Protector of Argoth
2 Unholy Heat
4 Windswept Heath
1 Wooded Foothills
4 Wrenn and Six

2 Chalice of the Void
2 Dovin's Veto
1 Emrakul, the Promised End
2 Endurance
1 Fury
1 Knight of Autumn
1 Magus of the Moon
1 Meddling Mage
3 Veil of Summer
1 Yorion, Sky Nomad
",25, 2022-05-28
25,4849666,5c Omnath,TheBigMoke,/deck/visual/4849666?fullscreen=true,"1 Boseiju, Who Endures
1 Breeding Pool
1 Bring to Light
2 Cleansing Wildfire
4 Dryad of the Ilysian Grove
2 Fire/Ice
1 Forest
1 Island
2 Ketria Triome
2 Lightning Bolt
3 Misty Rainforest
1 Mountain
3 Omnath, Locus of Creation
1 Plains
4 Prismatic Ending
2 Raugrin Triome
1 Sacred Foundry
1 Scapeshift
4 Spreading Seas
1 Steam Vents
1 Stomping Ground
1 Supreme Verdict
4 Teferi, Time Raveler
1 Temple Garden
1 Titania, Protector of Argoth
4 Valakut, the Molten Pinnacle
4 Windswept Heath
1 Wooded Foothills
4 Wrenn and Six
1 Ziatora's Proving Ground

1 Boseiju, Who Endures
2 Endurance
2 Flusterstorm
2 Force of Vigor
3 Mystical Dispute
2 Tireless Tracker
1 Unmoored Ego
2 Veil of Summer
",26, 2022-05-28
26,4849667,WUBR,McWinSauce,/deck/visual/4849667?fullscreen=true,"4 Archon of Cruelty
3 Blackcleave Cliffs
1 Blood Crypt
2 Bloodstained Mire
1 Bone Shards
2 Darkslick Shores
3 Fable of the Mirror-Breaker
2 Inquisition of Kozilek
1 Kaito Shizuki
4 Ledger Shredder
1 Lightning Bolt
4 Mishra's Bauble
4 Persist
4 Polluted Delta
4 Ragavan, Nimble Pilferer
2 Scalding Tarn
1 Snow-Covered Island
1 Snow-Covered Mountain
1 Snow-Covered Swamp
2 Steam Vents
4 Tainted Indulgence
4 Thoughtseize
3 Unholy Heat
2 Watery Grave

2 Alpine Moon
1 Dress Down
2 Engineered Explosives
2 Flusterstorm
1 Kolaghan's Command
4 Leyline of the Void
1 Serra's Emissary
2 Tourach, Dread Cantor
",27, 2022-05-28
27,4849668,Elementals,gazmon48,/deck/visual/4849668?fullscreen=true,"4 Abundant Growth
2 Boseiju, Who Endures
1 Breeding Pool
2 Cavern of Souls
4 Eladamri's Call
1 Endurance
3 Ephemerate
4 Flooded Strand
4 Fury
1 Hallowed Fountain
2 Ice-Fang Coatl
1 Ketria Triome
2 Lightning Bolt
4 Misty Rainforest
2 Oath of Nissa
1 Obsidian Charmaw
4 Omnath, Locus of Creation
4 Prismatic Ending
1 Raugrin Triome
4 Risen Reef
1 Sacred Foundry
2 Snow-Covered Forest
1 Snow-Covered Island
2 Snow-Covered Plains
4 Solitude
1 Steam Vents
1 Stomping Ground
4 Teferi, Time Raveler
1 Temple Garden
1 Titania, Protector of Argoth
2 Unholy Heat
4 Windswept Heath
1 Wooded Foothills
4 Wrenn and Six

3 Chalice of the Void
2 Dovin's Veto
1 Emrakul, the Promised End
1 Endurance
1 Knight of Autumn
1 Magus of the Moon
1 Meddling Mage
1 Rest in Peace
3 Veil of Summer
1 Yorion, Sky Nomad
",28, 2022-05-28
28,4849669,Mono-Black Coffers,LaoK,/deck/visual/4849669?fullscreen=true,"1 Archon of Cruelty
1 Blast Zone
1 Bloodchief's Thirst
1 Bloodstained Mire
4 Cabal Coffers
1 Cascading Cataracts
3 Castle Locthwain
1 Cling to Dust
2 Damnation
1 Dauthi Voidwalker
1 Emrakul, the Promised End
4 Expedition Map
4 Fatal Push
1 Golos, Tireless Pilgrim
2 Inquisition of Kozilek
2 Invoke Despair
4 Karn, the Great Creator
2 Liliana of the Veil
3 March of Wretched Sorrow
1 Marsh Flats
1 Mystifying Maze
1 Polluted Delta
3 Profane Tutor
6 Snow-Covered Swamp
1 Takenuma, Abandoned Mire
4 Thoughtseize
1 Tourach, Dread Cantor
3 Urborg, Tomb of Yawgmoth
1 Verdant Catacombs

1 Bolas's Citadel
3 Dauthi Voidwalker
1 Detection Tower
1 Engineered Explosives
1 Ensnaring Bridge
1 Liquimetal Coating
2 Lithoform Blight
1 Pithing Needle
1 Sundering Titan
1 Tormod's Crypt
1 Walking Ballista
1 Wurmcoil Engine
",29, 2022-05-28
29,4849670,Affinity,Skpchino,/deck/visual/4849670?fullscreen=true,"1 Aether Spellbomb
4 Darksteel Citadel
4 Esper Sentinel
1 Flooded Strand
3 Hallowed Fountain
4 Ingenious Smith
4 Memnite
3 Metallic Rebuke
1 Nettlecyst
1 Otawara, Soaring City
1 Plains
4 Portable Hole
4 Razortide Bridge
1 Relic of Progenitus
4 Seachrome Coast
1 Shadowspear
3 Springleaf Drum
2 Teferi, Time Raveler
4 Thought Monitor
3 Thoughtcast
4 Urza's Saga
3 Urza, Lord High Artificer

2 Chalice of the Void
3 Dispatch
2 Hurkyl's Recall
2 Kor Firewalker
2 Mystical Dispute
1 Pithing Needle
1 Soul-Guide Lantern
1 Teferi, Time Raveler
1 Void Mirror
",30, 2022-05-28
30,4849671,Phoenix,aspiringspike,/deck/visual/4849671?fullscreen=true,"4 Arclight Phoenix
3 Arid Mesa
4 Dragon's Rage Channeler
4 Expressive Iteration
4 Faithless Salvaging
1 Fiery Islet
4 Lava Dart
4 Ledger Shredder
4 Lightning Bolt
4 Manamorphose
4 Mishra's Bauble
4 Monastery Swiftspear
2 Mountain
3 Mutagenic Growth
4 Scalding Tarn
2 Spirebluff Canal
4 Steam Vents
1 Stomping Ground

4 Ancient Grudge
3 Flusterstorm
3 Invasive Surgery
1 Jegantha, the Wellspring
3 Magus of the Moon
1 Mutagenic Growth
",31, 2022-05-28
31,4849672,Belcher,micrograms,/deck/visual/4849672?fullscreen=true,"1 An Offer You Can't Refuse
2 Bala Ged Recovery
4 Desperate Ritual
1 Emeria's Call
2 Endurance
4 Goblin Charbelcher
3 Irencrag Feat
4 Manamorphose
1 Noxious Revival
4 Pact of Negation
4 Pyretic Ritual
4 Recross the Paths
1 Reforge the Soul
4 Sea Gate Restoration
4 Shatterskull Smashing
1 Song-Mad Treachery
4 Spikefield Hazard
4 Strike It Rich
4 Turntimber Symbiosis
4 Valakut Awakening

3 Force of Vigor
2 Fury
3 Leyline of Sanctity
2 Magus of the Moon
1 Pyromancer Ascension
4 Veil of Summer
",32, 2022-05-28
0,4835827,Elementals,_Batutinha_,/deck/visual/4835827?fullscreen=true,"4 Abundant Growth
2 Boseiju, Who Endures
1 Breeding Pool
2 Cavern of Souls
4 Eladamri's Call
1 Endurance
3 Ephemerate
1 Eternal Witness
4 Flooded Strand
3 Fury
1 Hallowed Fountain
2 Ice-Fang Coatl
1 Jetmir's Garden
2 Lightning Bolt
1 Magus of the Moon
4 Misty Rainforest
2 Oath of Nissa
4 Omnath, Locus of Creation
4 Prismatic Ending
1 Raugrin Triome
4 Risen Reef
1 Sacred Foundry
2 Snow-Covered Forest
1 Snow-Covered Island
1 Snow-Covered Plains
4 Solitude
1 Steam Vents
1 Stomping Ground
4 Teferi, Time Raveler
1 Temple Garden
1 Titania, Protector of Argoth
2 Unholy Heat
4 Windswept Heath
2 Wooded Foothills
4 Wrenn and Six

2 Chalice of the Void
2 Dovin's Veto
1 Emrakul, the Promised End
3 Endurance
1 Knight of Autumn
1 Meddling Mage
1 Obsidian Charmaw
3 Veil of Summer
1 Yorion, Sky Nomad
",1, 2022-05-22
1,4835828,4c Blink,cftsoc3,/deck/visual/4835828?fullscreen=true,"4 Abundant Growth
4 Arid Mesa
1 Breeding Pool
4 Brought Back
1 Deputy of Detention
4 Eladamri's Call
1 Emrakul, the Promised End
1 Endurance
1 Engineered Explosives
2 Ephemerate
1 Eternal Witness
4 Expressive Iteration
4 Flooded Strand
1 Fury
1 Hallowed Fountain
4 Ice-Fang Coatl
1 Jetmir's Garden
2 Lightning Bolt
1 Meddling Mage
1 Memory Deluge
2 Misty Rainforest
4 Omnath, Locus of Creation
2 Prismatic Ending
1 Raugrin Triome
1 Sacred Foundry
1 Snow-Covered Forest
1 Snow-Covered Island
1 Snow-Covered Mountain
2 Snow-Covered Plains
4 Solitude
1 Steam Vents
1 Stomping Ground
4 Teferi, Time Raveler
1 Temple Garden
1 Unholy Heat
4 Windswept Heath
2 Wooded Foothills
4 Wrenn and Six

2 Boseiju, Who Endures
2 Endurance
2 Engineered Explosives
1 Knight of Autumn
1 Kor Firewalker
1 Magus of the Moon
3 Mystical Dispute
2 Supreme Verdict
1 Yorion, Sky Nomad
",2, 2022-05-22
2,4835829,Amulet Titan,rikiyadayooooo,/deck/visual/4835829?fullscreen=true,"4 Amulet of Vigor
4 Arboreal Grazer
1 Azusa, Lost but Seeking
2 Boseiju, Who Endures
2 Castle Garenbrig
4 Cavern of Souls
2 Cultivator Colossus
4 Dryad of the Ilysian Grove
1 Expedition Map
4 Explore
5 Forest
4 Gruul Turf
1 Hanweir Battlements
4 Primeval Titan
2 Selesnya Sanctuary
4 Simic Growth Chamber
4 Summoner's Pact
1 Tolaria West
4 Urza's Saga
2 Valakut, the Molten Pinnacle
1 Vesuva

2 Beast Within
1 Emrakul, the Promised End
1 Endurance
2 Firespout
3 Force of Vigor
3 Relic of Progenitus
1 Thornscape Battlemage
2 Tireless Tracker
",3, 2022-05-22
